id_player,id_team,round,position,cartola_price,cartola_score,cartola_price_update,cartola_score_mean,goal_assistance,scored_goals,saved_kicks,wrong_kicks,crossbar_kicks,wrong_passes,missed_penalties,stolen_ball,difficult_gk_saves,gk_penalty_saves,conceded_goals
68925,282,13,zag,4.32,0.0,0.0,0.42,,,,,,1.0,,3.0,,,
68920,275,13,ata,16.97,1.0,-0.64,5.06,,2.0,3.0,15.0,,22.0,,2.0,,,
68950,341,13,zag,4.49,0.0,0.0,-0.5,,,,1.0,,1.0,,,,,
68954,283,13,mei,3.26,0.2,-0.17,0.52,,,,,,8.0,,3.0,,,
68942,341,13,zag,6.42,7.8,0.78,2.35,,,,1.0,,23.0,,14.0,,,
68938,290,13,mei,4.08,1.8,-0.09,1.68,1.0,,5.0,7.0,,34.0,,13.0,,,
68952,277,13,ata,6.91,4.5,0.41,3.26,1.0,1.0,8.0,4.0,1.0,15.0,,7.0,,,
69010,341,13,gol,1.19,4.7,0.5,-0.65,,,,,,1.0,,,1.0,,2.0
68987,341,13,mei,5.04,-1.1,-1.28,3.05,,,,,,3.0,,7.0,,,
69012,293,13,gol,6.72,0.0,0.0,2.82,,,,,,11.0,,,11.0,,10.0
72362,285,13,mei,9.36,0.0,0.0,4.57,,1.0,4.0,5.0,,17.0,,26.0,,,
69022,293,13,ata,8.01,0.0,0.0,3.91,1.0,3.0,6.0,5.0,,14.0,,5.0,,,
79113,285,13,zag,14.17,0.0,0.0,5.88,,,,,,14.0,,32.0,,,
68956,315,13,lat,2.32,0.0,0.0,1.9,,,1.0,,,3.0,,2.0,,,
69161,264,13,ata,5.05,0.0,0.0,2.85,1.0,1.0,2.0,4.0,,5.0,,1.0,,,
69041,266,13,gol,3.27,4.0,1.45,0.0,,,,,,,,,2.0,,3.0
69047,356,13,mei,3.66,0.0,0.0,0.68,,,,1.0,,7.0,,2.0,,,
69141,341,13,ata,15.05,0.0,0.0,3.96,2.0,3.0,3.0,6.0,,9.0,1.0,7.0,,,
69138,276,13,ata,15.1,0.0,0.0,10.2,,1.0,,,,1.0,,1.0,,,
69051,285,13,gol,6.19,0.0,0.0,4.0,,,,,,,,,2.0,,1.0
69040,314,13,gol,5.64,2.0,-0.52,3.35,,,,,,1.0,,,19.0,,15.0
70009,284,13,mei,5.14,0.0,0.0,2.28,,1.0,1.0,2.0,,12.0,,9.0,,,
69288,341,13,ata,6.35,0.0,0.0,0.9,,,,1.0,,3.0,,1.0,,,
69177,314,13,lat,6.55,6.2,0.39,5.22,1.0,,,2.0,,9.0,,9.0,,,
69705,293,13,mei,16.27,0.0,0.0,3.68,1.0,1.0,8.0,11.0,,11.0,,5.0,,,
70222,267,13,gol,3.74,0.0,0.0,1.03,,,,,,6.0,,,8.0,,8.0
70116,267,13,mei,4.34,0.0,0.0,3.25,,,,5.0,,5.0,,9.0,,,
70132,263,13,mei,3.28,0.0,0.0,1.2,,,,,,1.0,,1.0,,,
70360,277,13,ata,18.79,13.3,1.57,6.84,,6.0,4.0,8.0,2.0,19.0,,16.0,,,
70925,354,13,mei,3.29,-2.5,-0.61,-1.0,,,,,,5.0,,1.0,,,
70666,265,13,zag,5.51,0.0,0.0,5.05,,,,1.0,,4.0,,3.0,,,
70934,265,13,zag,4.48,0.0,0.0,-0.1,,,,,,2.0,,,,,
70944,275,13,mei,10.16,-0.4,-0.48,1.79,,1.0,1.0,3.0,,17.0,,7.0,,,
70986,293,13,mei,7.03,0.0,0.0,4.13,,1.0,3.0,5.0,,6.0,,8.0,,,
70916,275,13,lat,14.13,3.7,-0.19,7.7,,,2.0,1.0,,6.0,,27.0,,,
71042,315,13,mei,5.6,10.7,1.94,3.23,2.0,,3.0,1.0,,10.0,,7.0,,,
71113,354,13,mei,3.77,0.0,0.0,-0.06,,,,1.0,,7.0,,1.0,,,
71631,275,13,gol,14.55,3.7,0.85,4.92,,,,,,4.0,,,12.0,,6.0
71162,282,13,mei,6.11,12.7,2.62,3.43,,2.0,5.0,7.0,1.0,22.0,,4.0,,,
71680,267,13,lat,1.8,0.0,0.0,-1.95,,,,,,3.0,,,,,
71571,267,13,gol,7.63,7.7,0.49,3.58,,,,,,2.0,,,6.0,,4.0
71479,293,13,mei,5.36,0.0,0.0,2.3,,1.0,2.0,3.0,,6.0,,2.0,,,
71667,290,13,mei,3.61,-0.1,-0.51,1.11,,,1.0,8.0,,31.0,,20.0,,,
71684,275,13,zag,13.15,2.4,-0.18,3.85,,1.0,2.0,,,5.0,,4.0,,,
71549,266,13,ata,3.72,0.0,0.0,0.2,,,,,,1.0,,,,,
71709,262,13,mei,12.46,0.0,0.0,5.11,,,1.0,1.0,,9.0,,27.0,,,
71724,266,13,gol,3.05,0.0,0.0,2.37,,,,,,1.0,,,9.0,,7.0
71719,265,13,mei,5.22,0.0,0.0,1.71,,,1.0,4.0,,15.0,,18.0,,,
71844,354,13,mei,12.1,12.5,1.46,6.65,1.0,4.0,8.0,7.0,1.0,29.0,,11.0,,,
71937,356,13,mei,7.89,9.4,1.37,4.05,2.0,2.0,6.0,9.0,,26.0,,18.0,,,
71920,284,13,mei,5.27,0.0,0.0,2.07,,,2.0,1.0,,9.0,,21.0,,,
71829,264,13,mei,7.52,5.6,1.05,2.27,,,5.0,4.0,,16.0,,13.0,,,
71882,354,13,gol,11.28,4.5,0.18,5.24,,,,,,3.0,,,26.0,,11.0
72079,284,13,lat,4.51,0.0,-1.08,1.5,1.0,,,,,5.0,,2.0,,,
72018,276,13,gol,10.34,0.0,0.0,5.09,,,,,,8.0,,,17.0,,7.0
72097,265,13,lat,5.79,4.2,0.09,5.8,,,,,,3.0,,2.0,,,
74069,314,13,mei,3.8,0.0,0.0,1.67,,,1.0,2.0,,16.0,,10.0,,,
72168,263,13,mei,8.79,6.7,1.18,2.62,1.0,1.0,4.0,4.0,,42.0,,15.0,,,
72294,277,13,gol,7.17,-1.8,-0.58,4.1,,,,,,6.0,,,5.0,,3.0
72142,264,13,lat,8.13,2.5,-1.48,5.34,,1.0,5.0,2.0,,17.0,,11.0,,,
72359,354,13,zag,9.5,1.0,0.16,2.14,1.0,,1.0,1.0,,13.0,,14.0,,,
73513,341,13,ata,3.68,1.7,-0.02,1.94,,1.0,1.0,3.0,,12.0,,5.0,,,
72372,356,13,gol,8.61,2.2,0.84,3.64,,,,,,11.0,,,25.0,1.0,18.0
72497,315,13,mei,5.93,10.7,1.56,3.0,,1.0,1.0,4.0,,13.0,,16.0,,,
72494,341,13,lat,3.07,0.0,0.0,1.3,,,,,,11.0,,4.0,,,
73501,314,13,mei,2.14,0.0,0.0,1.95,,,2.0,2.0,,9.0,,6.0,,,
73384,354,13,lat,12.59,1.1,0.27,3.98,2.0,,2.0,5.0,1.0,36.0,,18.0,,,
73421,290,13,zag,10.34,-0.9,-1.18,3.26,,1.0,2.0,,,22.0,,6.0,,,
73540,265,13,ata,9.4,0.0,0.0,2.95,,1.0,5.0,4.0,,7.0,,3.0,,,
73620,276,13,zag,6.66,0.0,0.0,2.9,,,1.0,3.0,,16.0,,14.0,,,
73858,341,13,mei,2.18,1.5,0.14,0.58,,,,1.0,,5.0,,3.0,,,
73741,293,13,ata,13.92,0.0,0.0,4.02,1.0,1.0,7.0,3.0,2.0,9.0,,4.0,,,
73974,277,13,mei,4.24,0.0,0.0,1.6,,,,1.0,,9.0,,15.0,,,
73800,262,13,zag,8.47,0.0,0.0,3.82,,1.0,2.0,10.0,,12.0,,10.0,,,
73896,282,13,ata,12.22,2.7,0.19,3.13,1.0,,6.0,10.0,1.0,17.0,,13.0,,,
73992,262,13,lat,2.75,0.0,0.0,0.8,,,,1.0,,5.0,,5.0,,,
73789,290,13,mei,2.47,0.0,0.0,1.0,,,,,,,,1.0,,,
74074,267,13,lat,4.01,0.0,0.0,2.15,,,,2.0,,6.0,,5.0,,,
74061,263,13,gol,7.8,5.0,1.45,3.3,,,,,,9.0,,,13.0,,10.0
74140,265,13,mei,5.14,0.0,-0.26,2.3,,,1.0,2.0,,9.0,,8.0,,,
78548,277,13,mei,8.12,0.0,0.0,2.55,1.0,1.0,3.0,4.0,1.0,19.0,,6.0,,,
75295,285,13,ata,14.5,0.0,0.0,6.33,,3.0,5.0,5.0,1.0,10.0,,4.0,,,
74213,265,13,mei,3.67,0.0,0.0,-0.5,,,,,,,,,,,
78435,262,13,ata,9.17,0.0,0.0,4.2,,2.0,6.0,8.0,,15.0,,6.0,,,
75372,277,13,ata,0.77,-1.2,-1.93,0.07,,1.0,1.0,1.0,,7.0,,4.0,,,
78415,277,13,ata,4.02,-2.5,-0.27,-1.08,,,1.0,2.0,,3.0,,1.0,,,
78445,262,13,lat,6.83,-0.8,-0.81,3.64,1.0,,1.0,1.0,,23.0,,14.0,,,
77500,290,13,zag,3.29,-0.8,-0.9,1.56,,,,,,11.0,,6.0,,,
77570,354,13,mei,4.23,0.0,0.0,1.8,,,,,,7.0,,6.0,,,
78478,262,13,mei,12.51,1.0,-0.07,3.88,3.0,,3.0,6.0,,24.0,,23.0,,,
77959,277,13,ata,4.56,0.0,0.0,0.3,,,,1.0,,,,,,,
78086,262,13,gol,6.1,0.0,0.0,4.62,,,,,,,,,7.0,,4.0
78077,293,13,lat,6.76,0.0,0.0,4.37,,1.0,,,,11.0,,8.0,,,
77809,285,13,ata,6.16,0.0,-1.04,1.47,,,1.0,2.0,,3.0,,2.0,,,
78248,277,13,zag,7.47,7.1,0.84,3.62,,1.0,2.0,2.0,,14.0,,10.0,,,
78117,315,13,ata,17.28,4.9,0.62,6.09,1.0,7.0,13.0,19.0,,32.0,,5.0,,,
70046,277,13,lat,10.52,3.1,0.16,4.69,1.0,,3.0,3.0,,37.0,,19.0,,,
78577,354,13,mei,6.82,6.3,0.89,3.43,2.0,1.0,10.0,9.0,,30.0,,14.0,,,
78512,314,13,lat,2.31,0.0,0.0,1.07,,,,1.0,,7.0,,4.0,,,
78584,265,13,gol,14.06,7.7,0.16,8.28,,,,,,4.0,,1.0,25.0,1.0,10.0
78840,314,13,mei,4.55,2.1,-0.02,2.28,,,5.0,8.0,,29.0,,19.0,,,
78605,264,13,mei,6.21,2.5,-0.65,3.4,,,,,,3.0,,12.0,,,
78850,276,13,lat,16.09,0.0,0.0,6.21,1.0,2.0,4.0,5.0,,21.0,,19.0,,,
78715,264,13,mei,10.95,0.0,0.0,1.95,1.0,,1.0,2.0,,9.0,,8.0,,,
78855,275,13,mei,5.21,0.0,-0.47,1.77,,,1.0,1.0,,3.0,,12.0,,,
78897,341,13,mei,3.08,0.2,0.06,1.4,,,2.0,4.0,,19.0,,18.0,,,
78851,354,13,gol,4.73,0.0,0.0,1.2,,,,,,1.0,,,1.0,,1.0
78865,285,13,mei,7.12,0.0,0.0,1.4,,,,,,2.0,,3.0,,,
79035,277,13,zag,7.11,0.0,0.0,6.75,,,,,,,,2.0,,,
88065,277,13,lat,14.06,-2.2,-2.22,7.7,3.0,,7.0,7.0,,19.0,,21.0,,,
38277,283,13,mei,6.64,-3.6,-1.01,3.63,1.0,3.0,5.0,12.0,1.0,16.0,,1.0,,,
38315,264,13,mei,3.41,0.0,0.0,-0.34,1.0,,,2.0,,11.0,,,,,
38311,315,13,mei,9.88,4.2,-0.08,4.18,,,3.0,6.0,,17.0,,34.0,,,
38279,356,13,ata,10.28,0.7,-0.81,4.66,1.0,3.0,6.0,9.0,1.0,8.0,,5.0,,,
38431,263,13,gol,5.46,0.0,0.0,5.5,,,,,,,,,5.0,,2.0
38394,293,13,zag,1.27,0.0,0.0,-2.1,,,1.0,,,3.0,,,,,
38505,267,13,zag,9.41,3.7,0.93,4.13,,1.0,,,,7.0,,3.0,,,
38451,341,13,lat,6.99,5.3,-0.26,4.95,,1.0,4.0,5.0,,29.0,,10.0,,,
38509,262,13,gol,5.88,2.4,0.15,3.45,,,,,,5.0,,1.0,15.0,,12.0
83433,285,13,mei,8.11,0.0,0.0,3.48,1.0,,1.0,1.0,,7.0,,8.0,,,
83257,262,13,ata,19.12,0.0,0.0,9.8,2.0,9.0,11.0,13.0,,22.0,,5.0,,,
83004,282,13,mei,8.37,0.0,0.0,4.55,,,3.0,4.0,,4.0,,,,,
83681,341,13,lat,3.92,0.0,0.0,2.95,,,,,,2.0,,4.0,,,
83817,264,13,ata,10.48,3.4,0.06,3.05,1.0,2.0,5.0,3.0,,23.0,,10.0,,,
84339,356,13,lat,3.09,0.0,0.0,0.4,,,,,,2.0,,,,,
84382,267,13,lat,5.0,0.0,0.0,2.34,,1.0,4.0,2.0,1.0,19.0,,9.0,,,
84381,290,13,mei,3.07,0.0,0.0,0.2,,,,,,1.0,,,,,
84428,354,13,mei,5.28,1.5,0.13,2.11,,,2.0,5.0,,22.0,,20.0,,,
84509,354,13,zag,4.39,1.3,-0.05,3.72,1.0,,2.0,1.0,,9.0,,13.0,,,
84709,285,13,ata,15.29,0.0,0.0,2.99,,,5.0,10.0,2.0,17.0,,11.0,,,
84523,356,13,ata,5.05,3.4,0.17,2.78,1.0,1.0,,1.0,,19.0,,11.0,,,
84860,293,13,lat,6.3,0.0,0.0,8.4,2.0,,,,,9.0,,4.0,,,
84854,314,13,gol,6.17,0.0,0.0,11.7,,,,,,1.0,,,6.0,,3.0
84861,314,13,lat,4.35,0.0,0.0,1.7,,,1.0,1.0,,1.0,,1.0,,,
84893,267,13,lat,5.0,10.2,2.49,2.64,,,1.0,1.0,,11.0,,7.0,,,
85300,262,13,ata,5.42,1.0,0.83,1.22,,1.0,,4.0,,10.0,,6.0,,,
85423,267,13,mei,3.85,-0.8,-1.1,1.54,1.0,,3.0,5.0,,14.0,,5.0,,,
85465,263,13,mei,10.99,7.9,1.11,4.66,,4.0,3.0,8.0,,14.0,,8.0,,,
86444,266,13,ata,1.6,0.0,0.0,-0.25,,,,,,,,,,,
86759,284,13,ata,10.56,6.0,0.58,4.75,3.0,1.0,4.0,4.0,1.0,20.0,,4.0,,,
86519,276,13,mei,2.6,0.0,0.0,1.2,,,,1.0,,3.0,,1.0,,,
83438,285,13,ata,4.23,0.0,0.0,1.91,1.0,,1.0,4.0,,7.0,,4.0,,,
86757,284,13,ata,17.71,16.3,3.22,5.87,,4.0,6.0,5.0,1.0,15.0,,12.0,,,
86686,276,13,mei,4.19,0.0,0.0,1.67,,1.0,6.0,4.0,,28.0,,10.0,,,
86740,354,13,lat,9.82,-0.2,-0.18,3.18,,1.0,2.0,1.0,,23.0,,14.0,,,
86770,314,13,mei,5.48,2.6,-1.4,2.57,,1.0,5.0,6.0,,33.0,,17.0,,,
83772,285,13,ata,6.31,0.0,0.0,3.13,,,1.0,2.0,,8.0,,4.0,,,
86711,267,13,mei,4.52,3.2,0.42,2.0,,,,2.0,,12.0,,12.0,,,
83528,293,13,zag,9.54,0.0,0.0,3.38,,1.0,3.0,2.0,,28.0,,11.0,,,
86766,293,13,mei,3.78,0.0,0.0,2.67,,,,,,10.0,,8.0,,,
85931,275,13,mei,5.52,0.0,0.0,3.95,,,1.0,3.0,1.0,4.0,,2.0,,,
85930,315,13,ata,2.71,0.0,0.0,1.46,1.0,,1.0,,,3.0,,1.0,,,
86776,341,13,gol,10.37,0.0,0.0,6.62,,,,,,5.0,,,34.0,,18.0
86842,266,13,ata,2.46,0.0,0.0,-2.5,,,,,,,,,,,
86859,282,13,mei,4.6,0.0,0.0,2.25,,,,4.0,,9.0,,12.0,,,
102597,263,13,lat,3.44,0.0,0.0,2.98,2.0,,1.0,,,6.0,,3.0,,,
86116,314,13,mei,2.69,0.0,0.0,0.5,,,,2.0,,7.0,,1.0,,,
86380,314,13,mei,2.62,0.0,0.0,3.0,,,,1.0,,1.0,,3.0,,,
86264,285,13,lat,4.41,-1.5,-1.21,1.27,,,,1.0,,9.0,,7.0,,,
102457,341,13,ata,1.63,0.0,0.0,1.12,,,1.0,3.0,,7.0,,4.0,,,
86932,264,13,ata,3.61,0.0,0.0,0.85,,,2.0,2.0,,2.0,,1.0,,,
86410,275,13,lat,5.11,0.0,0.0,-0.9,,,,,,3.0,,1.0,,,
102598,276,13,ata,3.96,0.0,0.0,0.67,,,1.0,1.0,,5.0,,1.0,,,
86797,276,13,ata,6.89,0.0,0.0,3.12,,1.0,1.0,4.0,,6.0,,3.0,,,
102607,356,13,zag,1.44,0.0,0.0,0.43,,,1.0,,,5.0,,5.0,,,
86973,284,13,lat,5.41,-0.3,-0.95,2.7,,,4.0,3.0,,18.0,,7.0,,,
87009,282,13,mei,6.22,7.7,1.15,3.75,,2.0,2.0,2.0,,5.0,,4.0,,,
86972,285,13,zag,4.52,0.0,0.0,3.71,,1.0,1.0,,,19.0,,11.0,,,
104026,266,13,ata,4.87,0.0,0.0,4.57,,3.0,7.0,5.0,,8.0,,3.0,,,
87192,285,13,lat,6.88,1.5,-1.08,3.88,,,,,,15.0,,22.0,,,
87258,277,13,mei,10.03,20.1,2.93,4.4,2.0,3.0,10.0,9.0,1.0,28.0,,11.0,,,
87225,293,13,zag,9.17,0.0,0.0,5.63,,,2.0,2.0,,9.0,,7.0,,,
87437,315,13,lat,3.03,0.0,0.0,-0.25,,,,,,5.0,,3.0,,,
87342,284,13,zag,12.38,1.2,-2.32,3.08,,1.0,,,,4.0,,7.0,,,
87393,263,13,zag,8.64,2.4,0.41,3.37,,,1.0,,,18.0,,19.0,,,
87470,284,13,mei,3.33,0.0,0.0,1.1,,,2.0,3.0,,13.0,,12.0,,,
87552,276,13,mei,6.71,0.0,0.0,3.35,,1.0,1.0,2.0,,9.0,,7.0,,,
87679,285,13,ata,5.38,3.5,0.33,2.87,,,3.0,5.0,,,,1.0,,,
102909,276,13,mei,3.1,0.0,0.0,0.27,,,1.0,1.0,,12.0,,8.0,,,
87863,262,13,mei,14.5,2.1,-4.83,10.87,4.0,4.0,3.0,3.0,,21.0,,7.0,,,
87747,290,13,mei,3.81,0.0,0.0,2.39,1.0,,,2.0,1.0,10.0,,13.0,,,
102997,315,13,mei,2.84,0.5,-0.59,1.7,,,,,,2.0,,3.0,,,
88125,263,13,mei,1.98,0.0,0.0,-0.28,,,1.0,,,1.0,,,,,
87877,264,13,mei,6.1,8.2,0.7,2.92,1.0,,5.0,8.0,,12.0,,11.0,,,
88224,290,13,zag,2.22,0.0,0.0,-0.3,,,,,,1.0,,,,,
103076,354,13,ata,4.11,0.0,0.0,2.72,,1.0,,2.0,,11.0,,6.0,,,
87999,275,13,mei,3.62,0.4,-0.94,1.8,,1.0,2.0,3.0,,14.0,,3.0,,,
103099,283,13,mei,2.38,0.0,0.0,4.2,,,1.0,1.0,1.0,7.0,,3.0,,,
88427,356,13,mei,3.36,0.0,0.0,0.91,,,,,,2.0,,4.0,,,
88225,290,13,lat,5.9,0.0,0.0,2.4,,,1.0,2.0,,31.0,,16.0,,,
88368,356,13,mei,3.8,0.0,0.0,1.82,,,1.0,3.0,,12.0,,16.0,,,
103295,265,13,mei,10.46,-0.5,-0.54,2.28,1.0,,3.0,6.0,,11.0,,16.0,,,
102999,315,13,mei,3.35,-2.0,-0.64,0.95,,,2.0,4.0,,7.0,,6.0,,,
89150,263,13,mei,3.88,1.6,-0.22,1.55,,,,2.0,,,,1.0,,,
89256,262,13,mei,8.61,7.6,0.87,5.77,,1.0,,1.0,,10.0,,6.0,,,
88669,354,13,ata,11.68,9.5,1.94,3.69,1.0,2.0,2.0,10.0,,14.0,,9.0,,,
103455,276,13,ata,12.46,0.0,0.0,5.48,2.0,1.0,4.0,5.0,2.0,32.0,,10.0,,,
89101,314,13,ata,2.66,4.0,0.96,2.3,,,1.0,1.0,,3.0,,2.0,,,
103695,283,13,mei,0.76,0.0,0.0,0.0,,,,1.0,,1.0,,,,,
103700,264,13,zag,5.31,0.0,0.0,3.7,,,,,,7.0,,5.0,,,
103645,266,13,ata,4.27,3.5,-0.21,4.12,2.0,,2.0,4.0,1.0,11.0,,8.0,,,
89493,282,13,zag,10.23,8.5,0.49,3.01,,,,3.0,,16.0,,16.0,,,
89815,314,13,mei,3.32,2.6,0.17,1.47,,,4.0,9.0,,14.0,,3.0,,,
90572,290,13,mei,8.41,8.6,0.79,4.91,,,1.0,3.0,,25.0,,28.0,,,
104089,341,13,zag,5.4,0.0,0.0,2.48,,,,1.0,,10.0,,9.0,,,
90715,263,13,mei,3.62,-0.2,-0.47,1.07,,,2.0,4.0,,14.0,,5.0,,,
90634,267,13,mei,6.15,0.0,0.0,2.22,,,1.0,8.0,1.0,17.0,,15.0,,,
90846,285,13,zag,3.05,-0.9,-0.98,1.3,,,,,,7.0,,2.0,,,
90768,283,13,zag,4.35,0.0,0.0,3.05,,,,,,3.0,,1.0,,,
90917,275,13,ata,3.67,0.0,0.0,-0.25,,,,1.0,,1.0,,1.0,,,
104257,262,13,lat,2.61,0.0,0.0,4.7,,,,,,1.0,,,,,
90933,276,13,gol,3.32,0.0,0.0,-2.0,,,,,,,,,,,
91102,265,13,mei,2.54,1.2,-0.1,1.18,,,,,,7.0,,6.0,,,
91151,264,13,ata,2.96,0.0,-0.41,1.31,1.0,,,3.0,,4.0,,4.0,,,
91201,284,13,ata,4.73,0.7,-0.32,3.23,,3.0,4.0,8.0,,12.0,,3.0,,,
91242,290,13,ata,10.27,9.4,1.52,4.9,1.0,3.0,5.0,11.0,1.0,18.0,,14.0,,,
91251,284,13,zag,5.01,0.0,0.0,6.94,1.0,,,1.0,,7.0,,11.0,,,
91888,290,13,lat,5.8,-1.6,-1.69,2.53,,,,1.0,,9.0,,4.0,,,
91708,266,13,zag,3.17,2.7,0.17,2.0,1.0,1.0,2.0,2.0,,15.0,,16.0,,,
91508,263,13,mei,3.74,0.0,0.0,-0.48,,,1.0,3.0,,5.0,,1.0,,,
104459,354,13,ata,1.82,0.0,0.0,0.82,,,,1.0,,5.0,,3.0,,,
91573,276,13,zag,5.82,0.0,0.0,1.42,,,,1.0,,11.0,,6.0,,,
104513,293,13,lat,5.57,0.0,0.0,5.0,,,,,,,,,,,
91607,293,13,ata,13.28,0.0,0.0,5.98,2.0,3.0,7.0,10.0,1.0,12.0,,9.0,,,
91733,356,13,mei,6.54,6.5,1.3,2.39,,,2.0,1.0,,34.0,,25.0,,,
91772,290,13,zag,8.03,0.0,0.0,2.92,,,,3.0,,10.0,,7.0,,,
104593,284,13,mei,1.73,0.0,0.0,1.3,,,,1.0,,3.0,,3.0,,,
94156,277,13,mei,2.87,-0.9,-0.85,1.44,,1.0,4.0,8.0,1.0,35.0,,15.0,,,
104649,285,13,lat,1.2,0.0,0.0,1.25,,,1.0,,,9.0,,3.0,,,
104625,283,13,lat,3.08,0.0,0.0,4.43,,,,1.0,,10.0,,3.0,,,
92146,356,13,ata,4.6,0.8,-0.45,3.56,,2.0,4.0,2.0,,10.0,,1.0,,,
104074,276,13,zag,3.67,0.0,0.0,3.57,,,,,,6.0,,2.0,,,
90285,262,13,ata,18.53,-0.8,-2.29,6.22,1.0,6.0,10.0,16.0,,15.0,,2.0,,,
104650,263,13,lat,0.76,0.0,0.0,0.5,,,,,,,,1.0,,,
90061,315,13,lat,12.46,-0.1,-1.11,3.43,2.0,,,1.0,,29.0,,23.0,,,
92155,282,13,mei,3.9,0.0,0.0,0.67,,,,,,,,2.0,,,
90302,283,13,ata,10.22,1.8,-0.13,2.86,2.0,1.0,3.0,3.0,,31.0,,7.0,,,
89226,282,13,zag,5.09,0.0,0.0,5.75,,1.0,,2.0,1.0,7.0,,2.0,,,
104085,285,13,zag,1.77,0.0,-0.64,2.2,,,1.0,,,6.0,,1.0,,,
104086,285,13,zag,1.69,0.0,0.0,0.17,,,,,,5.0,,3.0,,,
92171,275,13,ata,5.94,0.0,0.0,-0.6,,,1.0,,,1.0,,,,,
90444,265,13,lat,14.58,10.7,0.5,6.34,1.0,,4.0,7.0,,20.0,,28.0,,,
104678,267,13,ata,4.21,0.0,-0.73,2.18,1.0,1.0,1.0,2.0,1.0,4.0,,2.0,,,
92182,265,13,zag,5.73,5.9,0.04,5.83,,,1.0,3.0,,6.0,,4.0,,,
90309,283,13,ata,4.3,0.2,0.13,0.76,,,7.0,4.0,,11.0,,3.0,,,
92496,267,13,mei,7.29,7.7,1.14,3.25,,,3.0,4.0,,13.0,,23.0,,,
90569,266,13,mei,2.28,0.0,0.0,0.64,,,1.0,2.0,,11.0,,9.0,,,
104087,285,13,ata,2.87,0.0,0.0,-0.25,,,,,,,,,,,
92708,275,13,ata,11.26,5.8,-0.04,4.7,2.0,1.0,6.0,10.0,,16.0,,5.0,,,
92696,315,13,ata,1.23,0.5,0.3,-0.46,,,,1.0,,2.0,,,,,
92981,265,13,mei,3.9,0.0,0.0,2.18,1.0,,,1.0,,7.0,,9.0,,,
105175,293,13,lat,1.64,0.0,0.0,3.4,,,,,,2.0,,3.0,,,
94968,284,13,lat,7.45,0.0,0.0,4.08,1.0,,1.0,1.0,,26.0,,20.0,,,
94068,267,13,ata,2.64,0.0,0.0,0.8,,,,1.0,,,,,,,
93368,277,13,zag,10.13,8.9,1.43,4.75,,1.0,,4.0,2.0,26.0,,22.0,,,
105612,266,13,mei,2.33,0.0,0.0,0.2,,,,,,1.0,,,,,
94138,284,13,ata,2.41,0.0,0.0,0.67,,1.0,,4.0,,7.0,,,,,
94297,354,13,mei,2.23,0.0,0.0,0.1,,,1.0,1.0,,1.0,,1.0,,,
94509,275,13,mei,6.99,-0.6,-0.35,2.64,,1.0,3.0,3.0,,6.0,,,,,
93414,263,13,zag,6.86,0.0,0.0,2.12,,,1.0,2.0,,30.0,,12.0,,,
105647,283,13,mei,0.97,0.0,0.0,1.2,,,1.0,1.0,,8.0,,3.0,,,
105201,283,13,ata,1.74,0.0,0.0,1.0,,,,,,,,,,,
93108,264,13,mei,6.58,2.5,-0.76,3.64,1.0,1.0,1.0,5.0,,8.0,,7.0,,,
94583,266,13,ata,12.73,7.4,1.35,6.45,,5.0,6.0,7.0,1.0,9.0,,4.0,,,
105836,284,13,ata,0.76,0.0,0.0,0.0,,,,,,,,,,,
105786,267,13,ata,1.24,2.9,0.48,0.22,,,,4.0,,6.0,,1.0,,,
93791,266,13,mei,4.28,1.5,0.39,1.28,1.0,,4.0,3.0,,37.0,,8.0,,,
93787,267,13,mei,5.49,0.0,0.0,3.17,,1.0,2.0,3.0,,13.0,,13.0,,,
94857,341,13,mei,3.87,3.3,-0.02,3.12,1.0,,4.0,4.0,,16.0,,4.0,,,
93797,263,13,lat,7.92,12.1,1.68,4.45,1.0,,2.0,4.0,,10.0,,7.0,,,
95335,264,13,mei,3.85,0.5,0.05,0.25,,,,,,,,,,,
93882,282,13,gol,3.33,8.0,0.88,3.18,,,,,,1.0,,,3.0,,3.0
105553,267,13,gol,9.79,0.0,0.0,6.0,,,,,,,,,8.0,,6.0
93893,267,13,mei,2.46,-4.6,-1.23,1.94,,,2.0,4.0,1.0,25.0,,12.0,,,
105897,262,13,zag,4.22,0.5,-0.37,1.55,,,,1.0,,4.0,,3.0,,,
105838,285,13,lat,1.54,0.0,0.0,1.7,,,,,,1.0,,1.0,,,
93909,290,13,ata,1.68,0.0,0.0,-0.24,,,2.0,3.0,,,,1.0,,,
95220,290,13,lat,12.25,7.3,0.46,5.7,,1.0,1.0,3.0,,32.0,,30.0,,,
97536,315,13,lat,2.48,0.0,0.0,0.78,,,1.0,1.0,,11.0,,7.0,,,
94067,275,13,mei,4.25,0.0,0.0,2.0,,,,,,,,1.0,,,
95352,283,13,lat,4.61,0.0,-0.94,2.27,,,1.0,,,3.0,,7.0,,,
105902,285,13,mei,0.77,-0.4,0.01,-0.2,,,,,,3.0,,1.0,,,
95494,277,13,zag,5.43,0.0,0.0,3.06,,,,,,8.0,,11.0,,,
95464,265,13,mei,10.48,0.2,-0.37,3.11,,,1.0,4.0,,34.0,,40.0,,,
95660,356,13,mei,3.04,0.0,0.0,0.47,,,,,,7.0,,4.0,,,
